number_of_trees,mtry,min_observations,terminal_nodes,rmse
500,7,2,2,981.6248614968076
500,7,2,5,781.703409509269
500,7,2,10,770.7078613293414
500,7,2,15,756.4190863696747
500,7,5,1,1472.4970835169675
500,7,5,2,971.0130989849525
500,7,5,5,787.1139600704623
500,7,5,10,783.8325359622906
500,7,5,15,791.9247251123958
500,7,10,1,1478.058878854434
500,7,10,2,974.35148779544
500,7,10,5,914.3578056876655
500,7,10,10,918.7487903376975
500,7,10,15,913.4899988706551
500,7,15,1,1480.0382681119006
500,7,15,2,980.2840407186275
500,7,15,5,984.8414116918781
500,7,15,10,982.3565160022407
500,7,15,15,982.0864832002102
500,8,1,1,1482.533163982743
500,8,1,2,965.1523998795375
500,8,1,5,783.5379419804658
500,8,1,10,778.1714375197031
500,8,1,15,767.0851182409073
500,8,2,1,1479.5805236244275
500,8,2,2,977.8116249450105
500,8,2,5,783.422101773838
500,8,2,10,770.7604219090814
500,8,2,15,774.7694345433787
500,8,5,1,1490.569674136641
500,8,5,2,977.3476895487879
500,8,5,5,789.7632066068408
500,8,5,10,773.2935300730053
500,8,5,15,776.4081767645234
500,8,10,1,1480.7857526426915
500,8,10,2,985.9922060823808
500,8,10,5,898.8720649790008
500,8,10,10,901.4453760395627
500,8,10,15,913.7157680515039
500,8,15,1,1492.0738711848157
500,8,15,2,994.5564436837624
500,8,15,5,986.7698653806516
500,8,15,10,981.5710355053722
500,8,15,15,977.6132866864893
500,9,1,1,1483.6025239972832
500,9,1,2,969.2575127639213
500,9,1,5,777.7185145691095
500,9,1,10,773.9743695794915
500,9,1,15,768.3936449802276
500,9,2,1,1483.1950684505039
500,9,2,2,972.3784472614616
500,9,2,5,785.1670441079258
500,9,2,10,767.6819975772424
500,9,2,15,768.1358696313649
500,9,5,1,1476.5348246799267
500,9,5,2,975.6229467485932
500,9,5,5,779.872770973537
500,9,5,10,778.1533243863665
500,9,5,15,779.0939853862766
500,9,10,1,1476.22007422074
500,9,10,2,974.4916029063975
500,9,10,5,912.8108945938769
500,9,10,10,915.0452095050091
500,9,10,15,916.9914521756759
500,9,15,1,1470.661936960005
500,9,15,2,982.8544564338146
500,9,15,5,989.5625137008827
500,9,15,10,979.2919040811522
500,9,15,15,987.7395071774528
500,10,1,1,1479.4110056830393
500,10,1,2,981.3017124260665
500,10,1,5,789.5918370676952
500,10,1,10,766.3362116237272
500,10,1,15,770.7079790945465
500,10,2,1,1480.521228634148
500,10,2,2,972.4257775446384
500,10,2,5,779.6455276348702
500,10,2,10,771.4339031603805
500,10,2,15,763.6736705780596
500,10,5,1,1479.474193919945
500,10,5,2,974.9337551771215
500,10,5,5,772.767556183607
500,10,5,10,774.7619013492372
500,10,5,15,777.7887644344717
500,10,10,1,1471.0091619302116
500,10,10,2,983.8967851813272
500,10,10,5,897.5663508978552
500,10,10,10,912.8330605583562
500,10,10,15,908.9333874419534
500,10,15,1,1485.6073690034743
500,10,15,2,975.6687322981504
500,10,15,5,985.719975702989
500,10,15,10,1004.9068952257446
500,10,15,15,968.5167541678505
500,11,1,1,1467.6121084522244
500,11,1,2,987.9947925149415
500,11,1,5,782.6172126984073
500,11,1,10,755.2599609227766
500,11,1,15,778.8330286387877
500,11,2,1,1465.7577938126092
500,11,2,2,988.9354472973125
500,11,2,5,776.4791426911098
500,11,2,10,765.5200718934452
500,11,2,15,768.4455460488617
500,11,5,1,1482.5739342517531
500,11,5,2,983.4333283744019
500,11,5,5,783.6907007596516
500,11,5,10,787.4727444833998
500,11,5,15,774.7132346376288
500,11,10,1,1477.0007125364432
500,11,10,2,970.17238434886
500,11,10,5,911.3986509729983
500,11,10,10,913.1223997738816
500,11,10,15,920.8758031013766
500,11,15,1,1480.165851024272
500,11,15,2,979.1199478855751
500,11,15,5,974.0163700149038
500,11,15,10,975.3553646930983
500,11,15,15,974.8874461785199
500,12,1,1,1483.407892617065
500,12,1,2,975.4533172255068
500,12,1,5,768.7863258191901
500,12,1,10,760.2706309336876
500,12,1,15,775.8726903403676
500,12,2,1,1478.8875216541323
500,12,2,2,987.231884634246
500,12,2,5,781.174849620345
500,12,2,10,746.0170701939041
500,12,2,15,767.875886872894
500,12,5,1,1473.5133844183351
500,12,5,2,974.512736785657
500,12,5,5,784.1112479291675
500,12,5,10,776.6672152380013
500,12,5,15,785.6962776526643
500,12,10,1,1476.7843732416268
500,12,10,2,976.928503930419
500,12,10,5,908.4949838366969
500,12,10,10,919.3835377549332
500,12,10,15,921.43059729743
500,12,15,1,1480.3971351102607
500,12,15,2,979.7217461313975
500,12,15,5,974.3828473225124
500,12,15,10,984.385382101332
500,12,15,15,974.4343782206653
500,13,1,1,1475.7399207820035
500,13,1,2,974.5131442926344
500,13,1,5,783.8183940579657
500,13,1,10,773.9969289222641
500,13,1,15,779.470427877372
500,13,2,1,1475.6685775246267
500,13,2,2,969.6327365159436
500,13,2,5,786.2212846223596
500,13,2,10,762.6860701192616
500,13,2,15,772.3091075668257
500,13,5,1,1481.382979821137
500,13,5,2,972.6832307603859
500,13,5,5,777.6563346815465
500,13,5,10,784.2297867917057
500,13,5,15,783.9826168422071
500,13,10,1,1478.0850449543502
500,13,10,2,989.9096250165798
500,13,10,5,900.4780269270234
500,13,10,10,910.6656909731564
500,13,10,15,898.5172615461488
500,13,15,1,1480.1330124555225
500,13,15,2,991.8614519348064
500,13,15,5,977.7171434448858
500,13,15,10,989.755025704149
500,13,15,15,994.7352057133505
500,14,1,1,1477.076619088613
500,14,1,2,978.3584793112674
500,14,1,5,773.508074008472
500,14,1,10,771.4861958799627
500,14,1,15,764.1727173085065
500,14,2,1,1479.0977262095632
500,14,2,2,975.8527385603061
500,14,2,5,788.6262688657414
500,14,2,10,768.1049942581152
500,14,2,15,768.1655975201571
500,14,5,1,1475.4715457740706
500,14,5,2,966.2381844723275
500,14,5,5,790.3900842518385
500,14,5,10,785.9992343396183
500,14,5,15,771.8620100311624
500,14,10,1,1476.4414700414413
500,14,10,2,984.1959326853412
500,14,10,5,905.6600563575761
500,14,10,10,903.510632748744
500,14,10,15,903.9605602266321
500,14,15,1,1483.612293215281
500,14,15,2,976.812833042078
500,14,15,5,975.3251008543285
500,14,15,10,988.9789810678934
500,14,15,15,993.2869274405774
500,15,1,1,1483.35856181957
500,15,1,2,981.9578609026177
500,15,1,5,783.8325984422758
500,15,1,10,758.4119003887622
500,15,1,15,768.7683178357444
500,15,2,1,1477.6306429881638
500,15,2,2,996.0157194313074
500,15,2,5,787.3309869066352
500,15,2,10,767.4233562150433
500,15,2,15,773.1916239559678
500,15,5,1,1475.7986960503783
500,15,5,2,986.970628217373
500,15,5,5,780.3969611665163
500,15,5,10,786.3807884043684
500,15,5,15,777.7643393492893
500,15,10,1,1480.5275359929785
500,15,10,2,972.8083840931166
500,15,10,5,911.3425457208436
500,15,10,10,908.5303736544747
500,15,10,15,900.3691574465726
500,15,15,1,1476.0879560688447
500,15,15,2,975.2508249860027
500,15,15,5,974.4420215570331
500,15,15,10,981.5734669077247
500,15,15,15,991.9903684926774
500,16,1,1,1482.2387016634837
500,16,1,2,993.3168373897857
500,16,1,5,787.9901764531816
500,16,1,10,762.0064210492718
500,16,1,15,770.6284945575267
500,16,2,1,1481.2742175919418
500,16,2,2,971.6137911952691
500,16,2,5,783.9847243067214
500,16,2,10,769.0763761783481
500,16,2,15,771.5223110420505
500,16,5,1,1477.4803259491032
500,16,5,2,988.8066365954546
500,16,5,5,784.6174659920229
500,16,5,10,783.2809362951255
500,16,5,15,776.3765570085408
500,16,10,1,1489.5366949695062
500,16,10,2,982.6198108713644
500,16,10,5,923.3148011092464
500,16,10,10,920.6114955217038
500,16,10,15,908.7925673539124
500,16,15,1,1479.6040989804928
500,16,15,2,979.12688468674
500,16,15,5,977.6729386901508
500,16,15,10,981.9942227014087
500,16,15,15,981.3315775307908
500,17,1,1,1480.4304713601978
500,17,1,2,984.7590985636834
500,17,1,5,789.2464003050616
500,17,1,10,770.6667107800426
500,17,1,15,771.9686529175478
500,17,2,1,1472.915080036389
500,17,2,2,991.7674782846249
500,17,2,5,775.5941397206324
500,17,2,10,765.5510675352474
500,17,2,15,759.9637471186811
500,17,5,1,1474.643734944249
500,17,5,2,968.5579771156514
500,17,5,5,778.1982747747754
500,17,5,10,779.9724599986716
500,17,5,15,779.6065623176937
500,17,10,1,1480.5559604189007
500,17,10,2,966.6383839834975
500,17,10,5,917.5505909005707
500,17,10,10,902.2733840720499
500,17,10,15,908.0036368132522
500,17,15,1,1472.9901082484234
500,17,15,2,992.5464771339801
500,17,15,5,988.4908488006444
500,17,15,10,961.8759381646199
500,17,15,15,975.5472489703619
500,18,1,1,1488.6101526245109
500,18,1,2,980.2974459455345
500,18,1,5,774.0072472653443
500,18,1,10,772.2758184152402
500,18,1,15,758.6718097161645
500,18,2,1,1478.2503934580357
500,18,2,2,973.9830047320324
500,18,2,5,774.5359151634386
500,18,2,10,769.816495245144
500,18,2,15,762.5826832187882
500,18,5,1,1476.169201510269
500,18,5,2,971.6444191310242
500,18,5,5,769.2930685375637
500,18,5,10,780.5385707956272
500,18,5,15,777.45056500805
500,18,10,1,1471.4882173102565
500,18,10,2,993.2215332339607
500,18,10,5,897.0633727616475
500,18,10,10,898.8740368686958
500,18,10,15,914.0548233515728
500,18,15,1,1476.9887835773773
500,18,15,2,979.7151841696847
500,18,15,5,995.542923790398
500,18,15,10,993.0043789540457
500,18,15,15,973.1060562911682
500,19,1,1,1468.864374503111
500,19,1,2,987.2154933104337
500,19,1,5,775.3530038567658
500,19,1,10,775.30611952082
500,19,1,15,760.3788932135523
500,19,2,1,1475.1359062136664
500,19,2,2,981.5096788935892
500,19,2,5,794.1348242155734
500,19,2,10,762.7403259706875
500,19,2,15,766.60016005651
500,19,5,1,1481.620614171388
500,19,5,2,979.4405680183212
500,19,5,5,794.0139248095411
500,19,5,10,786.1600006311297
500,19,5,15,785.9691249156715
500,19,10,1,1478.405129163243
500,19,10,2,995.6642796026435
500,19,10,5,917.9766060010975
500,19,10,10,915.0200735231813
500,19,10,15,891.338333023989
500,19,15,1,1476.6973732635265
500,19,15,2,980.6664495471072
500,19,15,5,970.1452372418676
500,19,15,10,998.0330275225751
500,19,15,15,975.3790330825585
500,20,1,1,1472.345294405285
500,20,1,2,984.3431605335728
500,20,1,5,775.3707886280778
500,20,1,10,760.1850406931314
500,20,1,15,775.8361530752912
500,20,2,1,1483.3654565358684
500,20,2,2,992.99661998513875
500,20,2,5,772.2751185283379
500,20,2,10,757.289114418951
500,20,2,15,764.0141728621052
500,20,5,1,1488.764548516242
500,20,5,2,995.9508135820051
500,20,5,5,787.0898744678566
500,20,5,10,772.6206457563011
500,20,5,15,777.8756728574677
500,20,10,1,1468.287046375387
500,20,10,2,973.420537374682
500,20,10,5,911.4962117733803
500,20,10,10,921.6095271220211
500,20,10,15,907.5352609546842
500,20,15,1,1473.73328245513
500,20,15,2,982.8133423011693
500,20,15,5,990.1055052590733
500,20,15,10,993.3109263487811
500,20,15,15,968.8476798163757
500,21,1,1,1485.0003740702318
500,21,1,2,970.979096675203
500,21,1,5,783.7063042724789
500,21,1,10,761.039978821843
500,21,1,15,764.1368379132105
500,21,2,1,1481.715548047657
500,21,2,2,985.8863091708286
500,21,2,5,774.4584944000507
500,21,2,10,776.655205725211
500,21,2,15,771.9243215365524
500,21,5,1,1489.1971762679977
500,21,5,2,970.1376607833782
500,21,5,5,774.7209441422764
500,21,5,10,780.0863298289419
500,21,5,15,772.4880418470236
500,21,10,1,1473.103024972804
500,21,10,2,986.5216272528966
500,21,10,5,907.12805356473325
500,21,10,10,908.6142442762983
500,21,10,15,902.5231785377983
500,21,15,1,1476.8416410200543
500,21,15,2,985.2296762451655
500,21,15,5,981.7221479554407
500,21,15,10,978.8113235663554
500,21,15,15,972.7125260950345
500,22,1,1,1472.9031052334133
500,22,1,2,987.9767315437697
500,22,1,5,778.64969836964
500,22,1,10,773.7212262118662
500,22,1,15,766.3412186095695
500,22,2,1,1478.9964247437017
500,22,2,2,973.9250092482412
500,22,2,5,780.8103440524455
500,22,2,10,768.1064604971758
500,22,2,15,769.2283767174306
500,22,5,1,1471.8346783408144
500,22,5,2,990.5512749948217
500,22,5,5,784.5284730094579
500,22,5,10,789.9194957680305
500,22,5,15,772.4991997379469
500,22,10,1,1487.1794469666545
500,22,10,2,979.3566600493147
500,22,10,5,895.844960238392
500,22,10,10,907.6131582656463
500,22,10,15,909.6362431924117
500,22,15,1,1479.4122334063495
500,22,15,2,971.6892992442541
500,22,15,5,996.3769333272254
500,22,15,10,994.2984472955394
500,22,15,15,985.6270583389226
500,23,1,1,1481.475028623588
500,23,1,2,975.1570374961073
500,23,1,5,795.7885905890803
500,23,1,10,771.3133816765487
500,23,1,15,777.4762931039548
500,23,2,1,1484.0671704728618
500,23,2,2,984.6937154182272
500,23,2,5,781.1160246160429
500,23,2,10,773.6774914892266
500,23,2,15,768.2191817276715
500,23,5,1,1474.683620888823
500,23,5,2,988.1030904287327
500,23,5,5,777.5511813009103
500,23,5,10,779.6635313012267
500,23,5,15,787.7295536765259
500,23,10,1,1480.496654781217
500,23,10,2,969.7271985754551
500,23,10,5,914.0195339998513
500,23,10,10,934.4611256609484
500,23,10,15,919.2247068604231
500,23,15,1,1484.472824692562
500,23,15,2,990.0393598867519
500,23,15,5,974.4668238507898
500,23,15,10,973.3886127743042
500,23,15,15,978.8001831043047
500,24,1,1,1474.3374921509342
500,24,1,2,977.5253945708366
500,24,1,5,786.621038650263
500,24,1,10,766.4420697406189
500,24,1,15,775.0026692715323
500,24,2,1,1485.2082107472377
500,24,2,2,973.8656960781605
500,24,2,5,782.924880913468
500,24,2,10,764.9729397222259
500,24,2,15,761.0366087238073
500,24,5,1,1480.9819866755395
500,24,5,2,998.0170660447326
500,24,5,5,783.2446745216258
500,24,5,10,788.5777022234366
500,24,5,15,787.3526922207232
500,24,10,1,1478.1219236429681
500,24,10,2,970.0952318876914
500,24,10,5,908.0010925348731
500,24,10,10,911.8032256698884
500,24,10,15,917.2930086929593
500,24,15,1,1485.9892884701328
500,24,15,2,979.1226898168891
500,24,15,5,983.4270044326505
500,24,15,10,989.0219672981807
500,24,15,15,988.2494318382965
500,25,1,1,1478.694855345062
500,25,1,2,961.7196090673393
500,25,1,5,777.6255659831025
500,25,1,10,760.6754242167576
500,25,1,15,789.0000891917989
500,25,2,1,1480.864406810343
500,25,2,2,980.08427051131
500,25,2,5,787.3572492622005
500,25,2,10,763.2974972424834
500,25,2,15,764.3851046680157
500,25,5,1,1480.1308014076728
500,25,5,2,971.3375972615868
500,25,5,5,781.5969621238756
500,25,5,10,793.4459877683183
500,25,5,15,775.6170138804923
500,25,10,1,1471.2860137080747
500,25,10,2,988.608324911672
500,25,10,5,908.9172363609143
500,25,10,10,897.5521463445792
500,25,10,15,901.1520120155251
500,25,15,1,1481.1735770449138
500,25,15,2,983.3182042871106
500,25,15,5,988.9366639005777
500,25,15,10,977.8391530362728
500,25,15,15,969.0715770215413
500,26,1,1,1480.7019416781313
500,26,1,2,966.187713742228
500,26,1,5,785.0083629133309
500,26,1,10,763.3152834650614
500,26,1,15,772.1108749758677
500,26,2,1,1475.457426526144
500,26,2,2,986.5608911946072
500,26,2,5,776.82867823312165
500,26,2,10,768.7502607532332
500,26,2,15,765.7688160665724
500,26,5,1,1477.520294459548
500,26,5,2,974.6841727658269
500,26,5,5,779.6489345824432
500,26,5,10,775.4525869056009
500,26,5,15,792.6201969982336
500,26,10,1,1474.535828507628
500,26,10,2,988.350962393346
500,26,10,5,919.824398093667
500,26,10,10,908.601122998308
500,26,10,15,919.5790204481088
500,26,15,1,1475.7097994341218
500,26,15,2,996.9376855301637
500,26,15,5,975.2225135278333
500,26,15,10,976.8126240069364
500,26,15,15,999.5762041619361
500,27,1,1,1482.7726344881592
500,27,1,2,985.3189837061769
500,27,1,5,765.5770903461939
500,27,1,10,770.3723452592627
500,27,1,15,758.6104989958066
500,27,2,1,1483.5644329039517
500,27,2,2,996.1027935003287
500,27,2,5,784.9596435224432
500,27,2,10,767.4074912231694
500,27,2,15,769.1659610791636
500,27,5,1,1478.7782180714637
500,27,5,2,990.7216925368184
500,27,5,5,778.5146684009568
500,27,5,10,791.9460259980694
500,27,5,15,783.5577483263041
500,27,10,1,1479.2503469987282
500,27,10,2,967.1920776758939
500,27,10,5,913.1944831838131
500,27,10,10,919.1942166096636
500,27,10,15,899.8013367840159
500,27,15,1,1472.1038838034951
500,27,15,2,979.2275739425994
500,27,15,5,973.4440898961233
500,27,15,10,974.0678921602176
500,27,15,15,987.164644834997
500,28,1,1,1480.7484753941133
500,28,1,2,972.0339165621615
500,28,1,5,762.955598067542
500,28,1,10,760.7625612053874
500,28,1,15,766.2354438700071
500,28,2,1,1483.496052126251
500,28,2,2,980.2683000177552
500,28,2,5,786.4493184023096
500,28,2,10,763.0523182649222
500,28,2,15,772.4425097774806
500,28,5,1,1484.8034956767883
500,28,5,2,983.2845006171019
500,28,5,5,775.2640567776014
500,28,5,10,782.9135922723823
500,28,5,15,773.8175886853611
500,28,10,1,1492.0443896155593
500,28,10,2,973.3008288203735
500,28,10,5,938.9505716596284
500,28,10,10,913.5974409906319
500,28,10,15,918.0510944344115
500,28,15,1,1477.096556487517
500,28,15,2,977.7691043565458
500,28,15,5,959.8395853815059
500,28,15,10,976.5025335568091
500,28,15,15,964.3541613285988
500,29,1,1,1472.7096494288992
500,29,1,2,966.9253048358817
500,29,1,5,802.5049965481393
500,29,1,10,772.9836033444125
500,29,1,15,763.9370970588263
500,29,2,1,1473.9052808581698
500,29,2,2,972.8495493697294
500,29,2,5,773.0613102690818
500,29,2,10,762.9845968117211
500,29,2,15,765.9903355632715
500,29,5,1,1484.2888326255895
500,29,5,2,977.9302064881924
500,29,5,5,777.8588200837333
500,29,5,10,784.7024075217495
500,29,5,15,779.1744564540305
500,29,10,1,1477.0784167110965
500,29,10,2,973.5298371625062
500,29,10,5,916.8156664819555
500,29,10,10,910.8589834040781
500,29,10,15,915.5913228042947
500,29,15,1,1480.2584747042838
500,29,15,2,986.4187204552826
500,29,15,5,1000.3201885120775
500,29,15,10,969.9295420280137
500,29,15,15,980.5084304265947
500,30,1,1,1475.6107873125177
500,30,1,2,980.7918905740552
500,30,1,5,785.1854219647759
500,30,1,10,765.3602551410717
500,30,1,15,776.2114463447873
500,30,2,1,1475.3193430632198
500,30,2,2,976.525843369081
500,30,2,5,786.0121333670111
500,30,2,10,778.3437759795726
500,30,2,15,758.937989672191
500,30,5,1,1476.8240764692805
500,30,5,2,985.3964695705681
500,30,5,5,784.2173006744432
500,30,5,10,769.4256431088689
500,30,5,15,772.1785966857265
500,30,10,1,1472.3494472071725
500,30,10,2,987.2009031967036
500,30,10,5,901.5938139895361
500,30,10,10,909.43602464975
500,30,10,15,914.4331916667994
500,30,15,1,1475.8850676157679
500,30,15,2,994.4631060848335
500,30,15,5,984.1085523539349
500,30,15,10,985.2345401515793
500,30,15,15,976.4715018317198
500,31,1,1,1488.6662572112946
500,31,1,2,977.4763072479783
500,31,1,5,781.9186186546066
500,31,1,10,765.7102360884581
500,31,1,15,774.9208879371708
500,31,2,1,1478.509822758788
500,31,2,2,969.357041991426
500,31,2,5,772.932902125398
500,31,2,10,760.2300158857055
500,31,2,15,767.5193305022791
500,31,5,1,1470.2883777129412
500,31,5,2,994.7219016074984
500,31,5,5,782.7772210471136
500,31,5,10,773.7947582322006
500,31,5,15,788.7966374450846
500,31,10,1,1480.9654347641906
500,31,10,2,977.8106300436788
500,31,10,5,911.8496590131635
500,31,10,10,909.7173637176346
500,31,10,15,908.0941800812822
500,31,15,1,1481.5231455929259
500,31,15,2,969.3170747920639
500,31,15,5,970.0817100611893
500,31,15,10,984.2846296413406
500,31,15,15,962.4927884263386
500,32,1,1,1478.3680793440994
500,32,1,2,981.756194691098
500,32,1,5,774.9701053882583
500,32,1,10,780.1484064772302
500,32,1,15,758.5531216238803
500,32,2,1,1482.3293304130411
500,32,2,2,984.4210599740488
500,32,2,5,777.9632238167708
500,32,2,10,765.4059991647559
500,32,2,15,771.6930652169941
500,32,5,1,1474.608091436047
500,32,5,2,972.372134757041
500,32,5,5,782.0812559318157
500,32,5,10,787.319029777293
500,32,5,15,787.2854819761861
500,32,10,1,1476.3324418170835
500,32,10,2,967.0856453348346
500,32,10,5,886.796827879568
500,32,10,10,923.410675525158
500,32,10,15,896.8584821116907
500,32,15,1,1478.4161706920675
500,32,15,2,987.5989972639562
500,32,15,5,990.326527105935
500,32,15,10,990.1583331232375
500,32,15,15,964.6261231067253
500,33,1,1,1479.3177837324217
500,33,1,2,985.7058081965013
500,33,1,5,786.5338634476869
500,33,1,10,777.3423491868288
500,33,1,15,764.303461685213
500,33,2,1,1487.7154129024202
500,33,2,2,976.8051268246223
500,33,2,5,779.453292226742
500,33,2,10,766.4783806666103
500,33,2,15,753.6816025480078
500,33,5,1,1480.9384768734815
500,33,5,2,982.1754809873282
500,33,5,5,786.9193178630106
500,33,5,10,786.2761182305076
500,33,5,15,786.9584080414859
500,33,10,1,1482.0751746601966
500,33,10,2,978.5076308937626
500,33,10,5,910.5538051350603
500,33,10,10,905.2352260444743
500,33,10,15,917.4349549993823
500,33,15,1,1474.8529656046442
500,33,15,2,965.8984324397334
500,33,15,5,973.9665423519453
500,33,15,10,972.206217886617
500,33,15,15,984.7765700822657
